caseid,task,user,time:timestamp,start:timestamp,role,ac_index,rl_index
833,BB,MNO-000002,2020-08-19 05:57:24.533,2020-08-19 05:42:46.833,Role 3,4.0,3.0
833,CC,MNO-000003,2020-08-19 07:51:38.313,2020-08-19 05:57:24.533,Role 3,6.0,3.0
833,DD,MNO-000001,2020-08-19 08:17:39.389,2020-08-19 07:51:38.313,Role 3,8.0,3.0
833,R,DEF-000003,2020-08-19 11:26:13.356,2020-08-19 08:17:39.389,Role 2,22.0,2.0
833,S,DEF-000002,2020-08-19 11:48:05.563,2020-08-19 11:26:13.356,Role 2,23.0,2.0
833,T,DEF-000001,2020-08-19 11:55:11.802,2020-08-19 11:48:05.563,Role 2,24.0,2.0
833,I,ABC-000001,2020-08-19 11:56:11.802,2020-08-19 11:55:11.802,Role 5,13.0,5.0
833,J,ABC-000001,2020-08-19 12:19:28.099,2020-08-19 11:56:11.802,Role 5,14.0,5.0
833,K,ABC-000001,2020-08-19 12:19:30.099,2020-08-19 12:19:28.099,Role 5,15.0,5.0
833,M,ABC-000001,2020-08-19 12:20:23.546,2020-08-19 12:19:30.099,Role 5,17.0,5.0
833,L,ABC-000001,2020-08-19 12:25:27.658,2020-08-19 12:20:23.546,Role 5,16.0,5.0
833,U,GHI-000001,2020-08-19 12:28:14.562,2020-08-19 12:20:23.546,Role 1,25.0,1.0
833,N,ABC-000001,2020-08-19 12:36:52.176,2020-08-19 12:25:27.658,Role 5,18.0,5.0
833,V,GHI-000002,2020-08-19 16:00:24.014,2020-08-19 12:28:14.562,Role 1,26.0,1.0
833,Y,JKL-000003,2020-08-19 12:38:12.173,2020-08-19 12:36:52.176,Role 4,28.0,4.0
833,Z,JKL-000002,2020-08-19 13:35:24.518,2020-08-19 12:38:12.173,Role 4,29.0,4.0
833,AA,JKL-000001,2020-08-19 13:46:01.620,2020-08-19 13:35:24.518,Role 4,2.0,4.0
833,X,GHI-000003,2020-08-19 16:02:49.589,2020-08-19 16:00:24.014,Role 1,27.0,1.0
833,R,DEF-000002,2020-08-19 19:55:03.410,2020-08-19 16:02:49.589,Role 2,22.0,2.0
833,S,DEF-000001,2020-08-19 20:12:09.404,2020-08-19 19:55:03.410,Role 2,23.0,2.0
833,T,DEF-000002,2020-08-19 20:27:04.754,2020-08-19 20:12:09.404,Role 2,24.0,2.0
833,I,ABC-000001,2020-08-19 20:28:04.754,2020-08-19 20:27:04.754,Role 5,13.0,5.0
833,J,ABC-000001,2020-08-19 20:34:56.102,2020-08-19 20:28:04.754,Role 5,14.0,5.0
833,K,ABC-000001,2020-08-19 20:34:58.102,2020-08-19 20:34:56.102,Role 5,15.0,5.0
833,M,ABC-000001,2020-08-19 20:43:12.921,2020-08-19 20:34:58.102,Role 5,17.0,5.0
833,U,GHI-000001,2020-08-19 21:13:04.581,2020-08-19 20:43:12.921,Role 1,25.0,1.0
833,V,GHI-000002,2020-08-19 22:54:50.084,2020-08-19 21:13:04.581,Role 1,26.0,1.0
833,X,GHI-000003,2020-08-19 22:57:55.183,2020-08-19 22:54:50.084,Role 1,27.0,1.0
833,R,DEF-000001,2020-08-20 00:47:10.269,2020-08-19 22:57:55.183,Role 2,22.0,2.0
833,S,DEF-000002,2020-08-20 00:55:40.443,2020-08-20 00:47:10.269,Role 2,23.0,2.0
833,T,DEF-000001,2020-08-20 01:11:27.913,2020-08-20 00:55:40.443,Role 2,24.0,2.0
834,A,ABC-000001,2020-08-18 18:51:46.036,2020-08-18 18:49:35.478,Role 5,1.0,5.0
834,B,ABC-000001,2020-08-18 19:28:44.263,2020-08-18 19:04:23.471,Role 5,3.0,5.0
834,E,ABC-000001,2020-08-18 21:23:33.881,2020-08-18 21:09:28.466,Role 5,9.0,5.0
834,F,ABC-000001,2020-08-18 21:23:36.648,2020-08-18 21:23:33.881,Role 5,10.0,5.0
834,C,ABC-000001,2020-08-18 21:24:33.215,2020-08-18 21:23:36.648,Role 5,5.0,5.0
834,D,ABC-000001,2020-08-18 21:53:19.184,2020-08-18 21:24:33.215,Role 5,7.0,5.0
834,H,ABC-000001,2020-08-18 22:16:23.230,2020-08-18 21:53:19.184,Role 5,12.0,5.0
834,G,ABC-000001,2020-08-18 22:28:45.240,2020-08-18 22:16:23.230,Role 5,11.0,5.0
834,I,ABC-000001,2020-08-18 23:26:21.965,2020-08-18 23:25:21.965,Role 5,13.0,5.0
834,J,ABC-000001,2020-08-19 00:05:54.394,2020-08-18 23:41:17.608,Role 5,14.0,5.0
834,K,ABC-000001,2020-08-19 00:12:57.026,2020-08-19 00:12:55.026,Role 5,15.0,5.0
834,M,ABC-000001,2020-08-19 00:41:18.081,2020-08-19 00:27:03.442,Role 5,17.0,5.0
834,U,GHI-000001,2020-08-19 00:43:42.936,2020-08-19 00:41:18.081,Role 1,25.0,1.0
834,V,GHI-000002,2020-08-19 01:17:38.795,2020-08-19 00:43:42.936,Role 1,26.0,1.0
834,X,GHI-000003,2020-08-19 01:22:25.268,2020-08-19 01:17:38.795,Role 1,27.0,1.0
834,R,DEF-000001,2020-08-19 04:52:54.617,2020-08-19 03:47:56.977,Role 2,22.0,2.0
834,S,DEF-000002,2020-08-19 05:18:56.960,2020-08-19 04:52:58.101,Role 2,23.0,2.0
834,T,DEF-000001,2020-08-19 05:23:12.490,2020-08-19 05:18:56.960,Role 2,24.0,2.0
834,I,ABC-000001,2020-08-19 05:43:46.833,2020-08-19 05:42:46.833,Role 5,13.0,5.0
834,J,ABC-000001,2020-08-19 06:13:06.863,2020-08-19 05:43:46.833,Role 5,14.0,5.0
834,K,ABC-000001,2020-08-19 06:13:08.863,2020-08-19 06:13:06.863,Role 5,15.0,5.0
834,M,ABC-000001,2020-08-19 06:35:54.056,2020-08-19 06:13:08.863,Role 5,17.0,5.0
834,L,ABC-000001,2020-08-19 06:38:34.757,2020-08-19 06:35:54.056,Role 5,16.0,5.0
834,U,GHI-000001,2020-08-19 06:51:25.782,2020-08-19 06:35:54.056,Role 1,25.0,1.0
834,V,GHI-000002,2020-08-19 09:38:47.392,2020-08-19 06:51:25.782,Role 1,26.0,1.0
834,X,GHI-000003,2020-08-19 09:56:06.272,2020-08-19 09:38:47.392,Role 1,27.0,1.0
834,R,DEF-000002,2020-08-19 11:25:40.571,2020-08-19 09:56:06.272,Role 2,22.0,2.0
834,S,DEF-000001,2020-08-19 11:27:38.949,2020-08-19 11:25:40.571,Role 2,23.0,2.0
834,T,DEF-000003,2020-08-19 11:50:54.154,2020-08-19 11:27:38.949,Role 2,24.0,2.0
835,A,ABC-000001,2020-08-19 12:55:48.349,2020-08-19 12:44:11.143,Role 5,1.0,5.0
835,B,ABC-000001,2020-08-19 12:59:09.042,2020-08-19 12:55:48.349,Role 5,3.0,5.0
835,E,ABC-000001,2020-08-19 13:01:05.568,2020-08-19 12:59:09.042,Role 5,9.0,5.0
835,F,ABC-000001,2020-08-19 13:03:06.551,2020-08-19 13:01:05.568,Role 5,10.0,5.0
835,C,ABC-000001,2020-08-19 13:36:24.322,2020-08-19 13:03:06.551,Role 5,5.0,5.0
835,D,ABC-000001,2020-08-19 13:55:06.996,2020-08-19 13:36:24.322,Role 5,7.0,5.0
835,H,ABC-000001,2020-08-19 14:00:56.889,2020-08-19 13:55:06.996,Role 5,12.0,5.0
835,G,ABC-000001,2020-08-19 14:09:29.125,2020-08-19 14:00:56.889,Role 5,11.0,5.0
835,I,ABC-000001,2020-08-19 14:17:53.026,2020-08-19 14:16:53.026,Role 5,13.0,5.0
835,J,ABC-000001,2020-08-19 14:27:20.817,2020-08-19 14:17:53.026,Role 5,14.0,5.0
835,K,ABC-000001,2020-08-19 14:27:22.817,2020-08-19 14:27:20.817,Role 5,15.0,5.0
835,L,ABC-000001,2020-08-19 14:42:11.362,2020-08-19 14:27:22.817,Role 5,16.0,5.0
836,A,ABC-000001,2020-08-19 15:50:03.067,2020-08-19 15:45:19.884,Role 5,1.0,5.0
836,B,ABC-000001,2020-08-19 16:00:29.558,2020-08-19 15:50:03.067,Role 5,3.0,5.0
836,E,ABC-000001,2020-08-19 16:00:39.306,2020-08-19 16:00:29.558,Role 5,9.0,5.0
836,F,ABC-000001,2020-08-19 16:01:01.829,2020-08-19 16:00:39.306,Role 5,10.0,5.0
836,C,ABC-000001,2020-08-19 16:03:59.799,2020-08-19 16:01:01.829,Role 5,5.0,5.0
836,D,ABC-000001,2020-08-19 16:17:49.931,2020-08-19 16:03:59.799,Role 5,7.0,5.0
836,H,ABC-000001,2020-08-19 16:44:39.384,2020-08-19 16:17:49.931,Role 5,12.0,5.0
836,G,ABC-000001,2020-08-19 16:53:12.909,2020-08-19 16:44:39.384,Role 5,11.0,5.0
836,I,ABC-000001,2020-08-19 17:07:03.396,2020-08-19 17:06:03.396,Role 5,13.0,5.0
836,J,ABC-000001,2020-08-19 17:07:28.247,2020-08-19 17:07:03.396,Role 5,14.0,5.0
836,K,ABC-000001,2020-08-19 17:07:30.247,2020-08-19 17:07:28.247,Role 5,15.0,5.0
836,M,ABC-000001,2020-08-19 17:16:40.408,2020-08-19 17:07:30.247,Role 5,17.0,5.0
836,U,GHI-000001,2020-08-19 17:28:13.593,2020-08-19 17:16:40.408,Role 1,25.0,1.0
836,V,GHI-000002,2020-08-19 18:36:21.932,2020-08-19 17:28:13.593,Role 1,26.0,1.0
836,X,GHI-000003,2020-08-19 18:41:17.191,2020-08-19 18:36:21.932,Role 1,27.0,1.0
836,R,DEF-000003,2020-08-20 00:15:19.340,2020-08-19 18:41:17.191,Role 2,22.0,2.0
836,S,DEF-000002,2020-08-20 00:43:53.785,2020-08-20 00:15:19.340,Role 2,23.0,2.0
836,T,DEF-000003,2020-08-20 00:48:04.172,2020-08-20 00:43:53.785,Role 2,24.0,2.0
837,A,ABC-000001,2020-08-19 18:20:17.892,2020-08-19 18:17:21.990,Role 5,1.0,5.0
837,B,ABC-000001,2020-08-19 18:25:12.796,2020-08-19 18:20:17.892,Role 5,3.0,5.0
837,E,ABC-000001,2020-08-19 18:28:19.009,2020-08-19 18:25:12.796,Role 5,9.0,5.0
837,F,ABC-000001,2020-08-19 18:29:06.646,2020-08-19 18:28:19.009,Role 5,10.0,5.0
837,C,ABC-000001,2020-08-19 18:32:30.510,2020-08-19 18:29:06.646,Role 5,5.0,5.0
837,D,ABC-000001,2020-08-19 19:18:01.251,2020-08-19 18:32:30.510,Role 5,7.0,5.0
837,H,ABC-000001,2020-08-19 19:21:01.931,2020-08-19 19:18:01.251,Role 5,12.0,5.0
837,G,ABC-000001,2020-08-19 19:25:52.927,2020-08-19 19:21:01.931,Role 5,11.0,5.0
837,I,ABC-000001,2020-08-19 19:57:08.709,2020-08-19 19:56:08.709,Role 5,13.0,5.0
837,J,ABC-000001,2020-08-19 19:59:14.947,2020-08-19 19:57:08.709,Role 5,14.0,5.0
837,K,ABC-000001,2020-08-19 19:59:16.947,2020-08-19 19:59:14.947,Role 5,15.0,5.0
837,L,ABC-000001,2020-08-19 20:03:41.149,2020-08-19 19:59:16.947,Role 5,16.0,5.0
838,A,ABC-000001,2020-08-20 12:04:16.770,2020-08-20 11:55:03.682,Role 5,1.0,5.0
838,B,ABC-000001,2020-08-20 12:13:15.015,2020-08-20 12:04:16.770,Role 5,3.0,5.0
838,E,ABC-000001,2020-08-20 12:21:57.351,2020-08-20 12:13:15.015,Role 5,9.0,5.0
838,F,ABC-000001,2020-08-20 12:28:33.734,2020-08-20 12:21:57.351,Role 5,10.0,5.0
838,C,ABC-000001,2020-08-20 12:38:19.822,2020-08-20 12:28:33.734,Role 5,5.0,5.0
838,D,ABC-000001,2020-08-20 12:43:09.010,2020-08-20 12:38:19.822,Role 5,7.0,5.0
838,H,ABC-000001,2020-08-20 12:46:28.687,2020-08-20 12:43:09.010,Role 5,12.0,5.0
838,G,ABC-000001,2020-08-20 12:48:47.642,2020-08-20 12:46:28.687,Role 5,11.0,5.0
838,I,ABC-000001,2020-08-20 13:34:56.379,2020-08-20 13:33:56.379,Role 5,13.0,5.0
838,J,ABC-000001,2020-08-20 13:47:35.891,2020-08-20 13:34:56.379,Role 5,14.0,5.0
838,K,ABC-000001,2020-08-20 13:47:37.891,2020-08-20 13:47:35.891,Role 5,15.0,5.0
838,O,ABC-000001,2020-08-20 14:03:42.437,2020-08-20 13:47:37.891,Role 5,19.0,5.0
838,BB,MNO-000002,2020-08-20 14:06:31.113,2020-08-20 14:03:42.437,Role 3,4.0,3.0
838,CC,MNO-000003,2020-08-20 15:39:23.635,2020-08-20 14:06:31.113,Role 3,6.0,3.0
838,DD,MNO-000001,2020-08-20 15:48:06.390,2020-08-20 15:39:23.635,Role 3,8.0,3.0
838,R,DEF-000003,2020-08-20 17:30:11.887,2020-08-20 15:48:06.390,Role 2,22.0,2.0
838,S,DEF-000002,2020-08-20 17:32:24.077,2020-08-20 17:30:11.887,Role 2,23.0,2.0
838,T,DEF-000001,2020-08-20 17:34:29.620,2020-08-20 17:32:24.077,Role 2,24.0,2.0
838,I,ABC-000001,2020-08-20 17:47:57.292,2020-08-20 17:46:57.292,Role 5,13.0,5.0
838,J,ABC-000001,2020-08-20 18:52:58.117,2020-08-20 18:51:12.390,Role 5,14.0,5.0
838,K,ABC-000001,2020-08-20 19:09:01.656,2020-08-20 19:08:59.656,Role 5,15.0,5.0
838,N,ABC-000001,2020-08-20 19:26:46.487,2020-08-20 19:23:57.617,Role 5,18.0,5.0
838,Y,JKL-000003,2020-08-20 19:33:03.446,2020-08-20 19:26:46.487,Role 4,28.0,4.0
838,Z,JKL-000002,2020-08-20 20:14:36.697,2020-08-20 19:33:03.446,Role 4,29.0,4.0
838,AA,JKL-000001,2020-08-20 20:23:35.843,2020-08-20 20:14:36.697,Role 4,2.0,4.0
838,R,DEF-000003,2020-08-20 22:39:59.937,2020-08-20 20:23:35.843,Role 2,22.0,2.0
838,S,DEF-000002,2020-08-20 22:42:55.145,2020-08-20 22:39:59.937,Role 2,23.0,2.0
838,T,DEF-000001,2020-08-20 22:48:35.455,2020-08-20 22:42:55.145,Role 2,24.0,2.0
839,A,ABC-000001,2020-08-20 15:04:17.322,2020-08-20 15:02:56.710,Role 5,1.0,5.0
839,B,ABC-000001,2020-08-20 15:07:16.791,2020-08-20 15:04:17.322,Role 5,3.0,5.0
839,E,ABC-000001,2020-08-20 15:12:04.351,2020-08-20 15:07:16.791,Role 5,9.0,5.0
839,F,ABC-000001,2020-08-20 15:13:01.652,2020-08-20 15:12:04.351,Role 5,10.0,5.0
839,C,ABC-000001,2020-08-20 15:13:55.070,2020-08-20 15:13:01.652,Role 5,5.0,5.0
839,D,ABC-000001,2020-08-20 15:15:18.594,2020-08-20 15:13:55.070,Role 5,7.0,5.0
839,H,ABC-000001,2020-08-20 15:49:26.849,2020-08-20 15:15:18.594,Role 5,12.0,5.0
839,G,ABC-000001,2020-08-20 15:51:29.062,2020-08-20 15:49:26.849,Role 5,11.0,5.0
839,I,ABC-000001,2020-08-20 16:13:05.785,2020-08-20 16:12:05.785,Role 5,13.0,5.0
839,J,ABC-000001,2020-08-20 16:19:45.206,2020-08-20 16:13:05.785,Role 5,14.0,5.0
839,K,ABC-000001,2020-08-20 16:19:47.206,2020-08-20 16:19:45.206,Role 5,15.0,5.0
839,L,ABC-000001,2020-08-20 16:26:44.876,2020-08-20 16:19:47.206,Role 5,16.0,5.0
840,A,ABC-000001,2020-08-20 17:28:37.052,2020-08-20 17:28:18.233,Role 5,1.0,5.0
840,B,ABC-000001,2020-08-20 17:46:57.292,2020-08-20 17:28:37.052,Role 5,3.0,5.0
840,E,ABC-000001,2020-08-20 17:48:15.061,2020-08-20 17:47:57.292,Role 5,9.0,5.0
840,F,ABC-000001,2020-08-20 17:51:37.971,2020-08-20 17:48:15.061,Role 5,10.0,5.0
840,C,ABC-000001,2020-08-20 17:52:04.425,2020-08-20 17:51:37.971,Role 5,5.0,5.0
840,D,ABC-000001,2020-08-20 18:02:53.664,2020-08-20 17:52:04.425,Role 5,7.0,5.0
840,H,ABC-000001,2020-08-20 18:39:23.987,2020-08-20 18:02:53.664,Role 5,12.0,5.0
840,G,ABC-000001,2020-08-20 18:51:12.390,2020-08-20 18:39:23.987,Role 5,11.0,5.0
840,I,ABC-000001,2020-08-20 20:08:32.879,2020-08-20 20:07:32.879,Role 5,13.0,5.0
840,J,ABC-000001,2020-08-20 20:08:34.022,2020-08-20 20:08:32.879,Role 5,14.0,5.0
840,K,ABC-000001,2020-08-20 20:08:36.022,2020-08-20 20:08:34.022,Role 5,15.0,5.0
840,M,ABC-000001,2020-08-20 20:10:40.550,2020-08-20 20:08:36.022,Role 5,17.0,5.0
840,U,GHI-000001,2020-08-20 20:11:33.128,2020-08-20 20:10:40.550,Role 1,25.0,1.0
840,L,ABC-000001,2020-08-20 20:21:28.966,2020-08-20 20:10:40.550,Role 5,16.0,5.0
840,V,GHI-000002,2020-08-21 00:01:17.137,2020-08-20 20:11:33.128,Role 1,26.0,1.0
840,N,ABC-000001,2020-08-20 20:40:59.618,2020-08-20 20:21:28.966,Role 5,18.0,5.0
840,Y,JKL-000003,2020-08-20 20:54:50.723,2020-08-20 20:40:59.618,Role 4,28.0,4.0
840,Z,JKL-000002,2020-08-20 21:11:30.669,2020-08-20 20:54:50.723,Role 4,29.0,4.0
840,AA,JKL-000001,2020-08-20 21:14:33.757,2020-08-20 21:11:30.669,Role 4,2.0,4.0
840,X,GHI-000001,2020-08-21 00:45:22.469,2020-08-21 00:01:17.137,Role 1,27.0,1.0
840,R,DEF-000003,2020-08-21 02:12:36.993,2020-08-21 00:45:22.469,Role 2,22.0,2.0
840,S,DEF-000002,2020-08-21 02:21:25.088,2020-08-21 02:12:36.993,Role 2,23.0,2.0
840,T,DEF-000001,2020-08-21 02:27:16.425,2020-08-21 02:21:25.088,Role 2,24.0,2.0
840,I,ABC-000001,2020-08-21 02:28:16.425,2020-08-21 02:27:16.425,Role 5,13.0,5.0
840,J,ABC-000001,2020-08-21 02:33:22.051,2020-08-21 02:28:16.425,Role 5,14.0,5.0
840,K,ABC-000001,2020-08-21 02:33:24.051,2020-08-21 02:33:22.051,Role 5,15.0,5.0
840,M,ABC-000001,2020-08-21 02:41:21.254,2020-08-21 02:33:24.051,Role 5,17.0,5.0
840,U,GHI-000003,2020-08-21 02:45:45.553,2020-08-21 02:41:21.254,Role 1,25.0,1.0
840,V,GHI-000002,2020-08-21 07:08:19.355,2020-08-21 02:45:45.553,Role 1,26.0,1.0
840,X,GHI-000001,2020-08-21 07:11:13.877,2020-08-21 07:08:19.355,Role 1,27.0,1.0
840,R,DEF-000001,2020-08-21 10:42:19.150,2020-08-21 07:11:13.877,Role 2,22.0,2.0
840,S,DEF-000002,2020-08-21 10:47:15.913,2020-08-21 10:42:19.150,Role 2,23.0,2.0
840,T,DEF-000003,2020-08-21 11:16:08.738,2020-08-21 10:47:15.913,Role 2,24.0,2.0
840,I,ABC-000001,2020-08-21 11:17:57.769,2020-08-21 11:16:57.769,Role 5,13.0,5.0
840,J,ABC-000001,2020-08-21 11:53:08.967,2020-08-21 11:19:54.537,Role 5,14.0,5.0
840,K,ABC-000001,2020-08-21 12:25:00.359,2020-08-21 12:24:58.359,Role 5,15.0,5.0
840,N,ABC-000001,2020-08-21 12:46:16.271,2020-08-21 12:33:18.564,Role 5,18.0,5.0
840,Y,JKL-000001,2020-08-21 12:51:17.688,2020-08-21 12:46:16.271,Role 4,28.0,4.0
840,Z,JKL-000003,2020-08-21 13:30:25.909,2020-08-21 12:51:17.688,Role 4,29.0,4.0
840,AA,JKL-000002,2020-08-21 13:38:27.072,2020-08-21 13:30:25.909,Role 4,2.0,4.0
840,R,DEF-000001,2020-08-21 13:55:23.123,2020-08-21 13:38:27.072,Role 2,22.0,2.0
840,S,DEF-000002,2020-08-21 14:17:36.168,2020-08-21 13:55:23.123,Role 2,23.0,2.0
840,T,DEF-000003,2020-08-21 14:25:38.726,2020-08-21 14:17:36.168,Role 2,24.0,2.0
841,A,ABC-000001,2020-08-20 19:08:59.656,2020-08-20 18:52:58.117,Role 5,1.0,5.0
841,B,ABC-000001,2020-08-20 19:23:57.617,2020-08-20 19:09:01.656,Role 5,3.0,5.0
841,E,ABC-000001,2020-08-20 19:39:21.848,2020-08-20 19:26:46.487,Role 5,9.0,5.0
841,F,ABC-000001,2020-08-20 19:40:14.121,2020-08-20 19:39:21.848,Role 5,10.0,5.0
841,C,ABC-000001,2020-08-20 19:42:35.117,2020-08-20 19:40:14.121,Role 5,5.0,5.0
841,D,ABC-000001,2020-08-20 19:59:00.118,2020-08-20 19:42:35.117,Role 5,7.0,5.0
841,H,ABC-000001,2020-08-20 20:00:39.965,2020-08-20 19:59:00.118,Role 5,12.0,5.0
841,G,ABC-000001,2020-08-20 20:07:32.879,2020-08-20 20:00:39.965,Role 5,11.0,5.0
841,I,ABC-000001,2020-08-20 20:41:59.618,2020-08-20 20:40:59.618,Role 5,13.0,5.0
841,J,ABC-000001,2020-08-20 20:42:47.284,2020-08-20 20:41:59.618,Role 5,14.0,5.0
841,K,ABC-000001,2020-08-20 20:42:49.284,2020-08-20 20:42:47.284,Role 5,15.0,5.0
841,O,ABC-000001,2020-08-20 20:43:43.659,2020-08-20 20:42:49.284,Role 5,19.0,5.0
841,M,ABC-000001,2020-08-20 21:00:38.798,2020-08-20 20:43:43.659,Role 5,17.0,5.0
841,BB,MNO-000002,2020-08-20 20:50:54.099,2020-08-20 20:43:43.659,Role 3,4.0,3.0
841,CC,MNO-000003,2020-08-20 20:53:53.150,2020-08-20 20:50:54.099,Role 3,6.0,3.0
841,DD,MNO-000001,2020-08-20 20:55:26.924,2020-08-20 20:53:53.150,Role 3,8.0,3.0
841,U,GHI-000003,2020-08-20 21:08:30.507,2020-08-20 21:00:38.798,Role 1,25.0,1.0
841,N,ABC-000001,2020-08-20 21:04:20.059,2020-08-20 21:00:38.798,Role 5,18.0,5.0
841,Y,JKL-000001,2020-08-20 21:11:27.107,2020-08-20 21:04:20.059,Role 4,28.0,4.0
841,V,GHI-000001,2020-08-20 22:08:47.973,2020-08-20 21:08:30.507,Role 1,26.0,1.0
841,Z,JKL-000003,2020-08-21 03:36:31.777,2020-08-20 21:11:27.107,Role 4,29.0,4.0
841,X,GHI-000003,2020-08-20 22:11:39.909,2020-08-20 22:08:47.973,Role 1,27.0,1.0
841,AA,JKL-000002,2020-08-21 03:59:23.704,2020-08-21 03:36:31.777,Role 4,2.0,4.0
841,R,DEF-000003,2020-08-21 07:11:05.842,2020-08-21 03:59:23.704,Role 2,22.0,2.0
841,S,DEF-000002,2020-08-21 07:33:21.126,2020-08-21 07:11:05.842,Role 2,23.0,2.0
841,T,DEF-000003,2020-08-21 07:33:37.951,2020-08-21 07:33:21.126,Role 2,24.0,2.0
842,A,ABC-000001,2020-08-21 11:16:57.769,2020-08-21 11:09:32.387,Role 5,1.0,5.0
842,B,ABC-000001,2020-08-21 11:19:54.537,2020-08-21 11:17:57.769,Role 5,3.0,5.0
842,E,ABC-000001,2020-08-21 11:54:42.832,2020-08-21 11:53:08.967,Role 5,9.0,5.0
842,F,ABC-000001,2020-08-21 11:55:17.140,2020-08-21 11:54:42.832,Role 5,10.0,5.0
842,C,ABC-000001,2020-08-21 12:09:03.293,2020-08-21 11:55:17.140,Role 5,5.0,5.0
842,D,ABC-000001,2020-08-21 12:10:46.269,2020-08-21 12:09:03.293,Role 5,7.0,5.0
842,H,ABC-000001,2020-08-21 12:19:05.583,2020-08-21 12:10:46.269,Role 5,12.0,5.0
842,G,ABC-000001,2020-08-21 12:21:28.383,2020-08-21 12:19:05.583,Role 5,11.0,5.0
842,I,ABC-000001,2020-08-21 13:51:34.627,2020-08-21 13:50:34.627,Role 5,13.0,5.0
842,J,ABC-000001,2020-08-21 15:46:16.428,2020-08-21 15:32:42.082,Role 5,14.0,5.0
842,K,ABC-000001,2020-08-21 16:05:56.275,2020-08-21 16:05:54.275,Role 5,15.0,5.0
842,M,ABC-000001,2020-08-21 17:48:24.797,2020-08-21 17:27:26.239,Role 5,17.0,5.0
842,U,GHI-000003,2020-08-21 17:50:35.713,2020-08-21 17:48:24.797,Role 1,25.0,1.0
842,V,GHI-000002,2020-08-21 18:13:57.776,2020-08-21 17:50:35.713,Role 1,26.0,1.0
842,X,GHI-000001,2020-08-21 18:16:59.237,2020-08-21 18:13:57.776,Role 1,27.0,1.0
842,R,DEF-000001,2020-08-21 20:35:21.825,2020-08-21 18:16:59.237,Role 2,22.0,2.0
842,S,DEF-000002,2020-08-21 20:38:33.794,2020-08-21 20:35:21.825,Role 2,23.0,2.0
842,T,DEF-000003,2020-08-21 20:40:23.144,2020-08-21 20:38:33.794,Role 2,24.0,2.0
842,I,ABC-000001,2020-08-21 21:39:39.518,2020-08-21 21:38:39.518,Role 5,13.0,5.0
842,J,ABC-000001,2020-08-21 22:57:30.241,2020-08-21 22:53:40.040,Role 5,14.0,5.0
842,K,ABC-000001,2020-08-21 23:42:27.553,2020-08-21 23:42:25.553,Role 5,15.0,5.0
842,M,ABC-000001,2020-08-21 23:53:55.659,2020-08-21 23:46:30.977,Role 5,17.0,5.0
842,L,ABC-000001,2020-08-21 23:55:10.725,2020-08-21 23:53:55.659,Role 5,16.0,5.0
842,U,GHI-000001,2020-08-21 23:59:54.712,2020-08-21 23:53:55.659,Role 1,25.0,1.0
842,V,GHI-000001,2020-08-22 02:48:30.262,2020-08-21 23:59:54.712,Role 1,26.0,1.0
842,X,GHI-000003,2020-08-22 02:55:58.798,2020-08-22 02:48:30.262,Role 1,27.0,1.0
842,R,DEF-000003,2020-08-22 05:13:23.514,2020-08-22 03:29:19.040,Role 2,22.0,2.0
842,S,DEF-000001,2020-08-22 05:16:25.316,2020-08-22 05:13:23.514,Role 2,23.0,2.0
842,T,DEF-000003,2020-08-22 05:17:45.502,2020-08-22 05:16:25.316,Role 2,24.0,2.0
842,I,ABC-000001,2020-08-22 05:56:27.474,2020-08-22 05:55:27.474,Role 5,13.0,5.0
842,J,ABC-000001,2020-08-22 06:38:30.948,2020-08-22 06:27:12.740,Role 5,14.0,5.0
842,K,ABC-000001,2020-08-22 06:38:34.948,2020-08-22 06:38:32.948,Role 5,15.0,5.0
842,L,ABC-000001,2020-08-22 07:22:59.953,2020-08-22 07:06:35.802,Role 5,16.0,5.0
843,A,ABC-000001,2020-08-21 12:24:58.359,2020-08-21 12:21:28.383,Role 5,1.0,5.0
843,B,ABC-000001,2020-08-21 12:33:18.564,2020-08-21 12:32:23.353,Role 5,3.0,5.0
843,E,ABC-000001,2020-08-21 13:15:11.843,2020-08-21 13:10:10.981,Role 5,9.0,5.0
843,F,ABC-000001,2020-08-21 13:16:42.375,2020-08-21 13:15:11.843,Role 5,10.0,5.0
843,C,ABC-000001,2020-08-21 13:21:10.089,2020-08-21 13:16:42.375,Role 5,5.0,5.0
843,D,ABC-000001,2020-08-21 13:21:39.434,2020-08-21 13:21:10.089,Role 5,7.0,5.0
843,H,ABC-000001,2020-08-21 13:24:33.655,2020-08-21 13:21:39.434,Role 5,12.0,5.0
843,G,ABC-000001,2020-08-21 13:31:49.464,2020-08-21 13:24:33.655,Role 5,11.0,5.0
843,I,ABC-000001,2020-08-21 15:47:16.428,2020-08-21 15:46:16.428,Role 5,13.0,5.0
843,J,ABC-000001,2020-08-21 16:17:51.045,2020-08-21 16:05:56.275,Role 5,14.0,5.0
843,K,ABC-000001,2020-08-21 17:48:26.797,2020-08-21 17:48:24.797,Role 5,15.0,5.0
843,L,ABC-000001,2020-08-21 18:59:21.375,2020-08-21 18:50:46.434,Role 5,16.0,5.0
844,A,ABC-000001,2020-08-21 12:32:23.353,2020-08-21 12:25:00.359,Role 5,1.0,5.0
844,B,ABC-000001,2020-08-21 13:10:10.981,2020-08-21 13:03:49.793,Role 5,3.0,5.0
